uniqueID,DELETE_UseName,DELETE_surname,DELETE_otherNames,DELETE_title,DELETE_commonName,DELETE_earlierOrLaterNames,division,state,DELETE_electionDate,electionDate,electionDay,electionMonth,electionYear,byElection,reasonCeasedToBeMember,changedSeat,ceasedToBeMemberDate,ceasedToBeMemberYear,ceasedToBeMemberMonth,ceasedToBeMemberDay,Comment
spurrlancelot1939,Lancelot,Spurr,Lancelot Thomas,,,,Wilmot,TAS,27.5.1939,1939-5-27,27,5,1939,Yes,Defeated,,1940-9-21,1940,9,21,
staceyfred1931,Fred,Stacey,Fred Hurtle,,,,Adelaide,SA,19.12.1931,1931-12-19,19,12,1931,No,Defeated,,1943-8-21,1943,8,21,
staleytony1970,Tony,Staley,Anthony Allan,,Tony,,Chisholm,VIC,19.9.1970,1970-9-19,19,9,1970,Yes,Retired,,1980-9-19,1980,9,19,
stanleyanne2016,Anne,Stanley,Anne Maree,,,,Werriwa,NSW,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
staplespeter1983,Peter,Staples,Peter Richard,,,,Diamond Valley,VIC,5.3.1983,1983-3-5,5,3,1983,No,Until elected for Jagajaga ,1,1984-12-1,1984,12,1,
,,,,,,,Jagajaga,VIC,1.12.1984,1984-12-1,1,12,1984,No,Retired,,1996-1-29,1996,1,29,
steedmanalan1983,Alan,Steedman,Alan Peter,,,,Casey,VIC,5.3.1983,1983-3-5,5,3,1983,No,Defeated,,1984-12-1,1984,12,1,
stewartfrank1953,Frank,Stewart,Francis Eugene,,Frank,,Lang,NSW,29.8.1953,1953-8-29,29,8,1953,Yes,Until elected for Grayndler ,1,1977-12-10,1977,12,10,
,,,,,,,Grayndler,NSW,10.12.1977,1977-12-10,10,12,1977,No,Died,,1979-4-16,1979,4,16,
stewartfrederick1931,Frederick,Stewart,Frederick Harold,,,Later Sir Frederick,Parramatta,NSW,19.12.1931,1931-12-19,19,12,1931,No,Retired,,1946-8-16,1946,8,16,
stewartpercy1919,Percy,Stewart,Percy Gerald,,,,Wimmera,VIC,13.12.1919,1919-12-13,13,12,1919,No,Died,,1931-10-14,1931,10,14,
stokesphilip1955,Philip,Stokes,Philip William Clifford,,,,Maribyrnong,VIC,10.12.1955,1955-12-10,10,12,1955,No,Defeated,,1969-10-25,1969,10,25,
stonesharman1996,Sharman,Stone,Sharman Nancy,,,,Murray,VIC,2.3.1996,1996-3-2,2,3,1996,No,Retired,,2016-5-9,2016,5,9,
storrerdavid1903,David,Storrer,David,,,,Bass,TAS,16.12.1903,1903-12-16,16,12,1903,No,Defeated,,1910-4-13,1910,4,13,
storywilliam1917,William,Story,William Harrison,,,,Boothby,SA,5.5.1917,1917-5-5,5,5,1917,No,Defeated,,1922-12-16,1922,12,16,
streetanthony1966,Anthony,Street,Anthony Austin,,,,Corangamite,VIC,26.11.1966,1966-11-26,26,11,1966,No,Resigned,,1984-1-18,1984,1,18,
streetgeoffrey1934,Geoffrey,Street,Geoffrey Austin,,,,Corangamite,VIC,15.9.1934,1934-9-15,15,9,1934,No,Died,,1940-8-13,1940,8,13,
stummjacob1913,Jacob,Stumm,Jacob,,,,Lilley,QLD,31.5.1913,1913-5-31,31,5,1913,No,Retired,,1917-3-26,1917,3,26,
sudmalisann2013,Ann,Sudmalis,Ann Elizabeth,,,,Gilmore,NSW,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
sukkarmichael2013,Michael,Sukkar,Michael Sven,,,,Deakin,VIC,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
sullivanjohn1974,John,Sullivan,John William,,,,Riverina,NSW,18.5.1974,1974-5-18,18,5,1974,No,Defeated,,1977-12-10,1977,12,10,
sullivanjonathan2007,Jonathan,Sullivan,Jonathan Harold,,,,Longman,QLD,24.11.2007,2007-11-24,24,11,2007,No,Defeated,,2010-8-21,2010,8,21,
sullivankathy1984,Kathy,Sullivan,Kathryn Jean Martin,,Kathy,Also Kathryn Jean Martin,Moncrieff,QLD,1.12.1984,1984-12-1,1,12,1984,No,Retired,,2001-10-8,2001,10,8,
swanwayne1993,Wayne,Swan,Wayne Maxwell,,,,Lilley,QLD,13.3.1993,1993-3-13,13,3,1993,No,Defeated,,1996-3-2,1996,3,2,
,,,,,,,Lilley,QLD,3.10.1998,1998-10-3,3,10,1998,No,,,,,,,
swansonmeryl2016,Meryl,Swanson,Meryl,,,,Paterson,NSW,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
swartzreginald1949,Reginald,Swartz,Reginald William Colin,,,Later Sir Reginald,Darling Downs,QLD,10.12.1949,1949-12-10,10,12,1949,No,Retired,,1972-11-2,1972,11,2,
symonmichael2007,Michael,Symon,Michael Stuart,,,,Deakin,VIC,24.11.2007,2007-11-24,24,11,2007,No,Defeated,,2013-9-7,2013,9,7,
tamblinggrant1980,Grant,Tambling,Grant Ernest John,,,,Northern Territory,NT,18.10.1980,1980-10-18,18,10,1980,No,Defeated,,1983-3-5,1983,3,5,
tannerlindsay1993,Lindsay,Tanner,Lindsay James,,,,Melbourne,VIC,13.3.1993,1993-3-13,13,3,1993,No,Retired,,2010-7-19,2010,7,19,
taylorangus2013,Angus,Taylor,Angus James,,,,Hume,NSW,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
taylorwilliam1988,William,Taylor,William Leonard,,,,Groom,QLD,9.4.1988,1988-4-9,9,4,1988,Yes,Retired,,1998-8-31,1998,8,31,
tehandaniel2010,Daniel,Tehan,Daniel Thomas,,,,Wannon,VIC,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
templemansusan2016,Susan,Templeman,Susan Raye,,,,Macquarie,NSW,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
theodoreedward1927,Edward,Theodore,Edward Granville,,,,Dalley,NSW,26.2.1927,1927-2-26,26,2,1927,Yes,Defeated,,1931-12-19,1931,12,19,
theophanousandrew1980,Andrew,Theophanous,Andrew Charles,,,,Burke,VIC,18.10.1980,1980-10-18,18,10,1980,No,Until elected for Calwell ,1,1984-12-1,1984,12,1,
,,,,,,,Calwell,VIC,1.12.1984,1984-12-1,1,12,1984,No,Defeated,,2001-11-10,2001,11,10,
thistlethwaitematthew2013,Matthew,Thistlethwaite,Matthew James,,,,Kingsford Smith,NSW,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,Same as Kingsford-Smith - name was changed in 2001
thomasjosiah1901,Josiah,Thomas,Josiah,,,,Barrier,NSW,29.3.1901,1901-3-29,29,3,1901,No,Retired,,1917-3-26,1917,3,26,
thompsonalbert1946,Albert,Thompson,Albert Victor,,,,Hindmarsh,SA,28.9.1946,1946-9-28,28,9,1946,No,Until elected for Port Adelaide,1,1949-12-10,1949,12,10,
,,,,,,,Port Adelaide,SA,10.12.1949,1949-12-10,10,12,1949,No,Retired,,1963-11-1,1963,11,1,
thompsoncameron1998,Cameron,Thompson,Cameron Paul,,,,Blair,QLD,3.10.1998,1998-10-3,3,10,1998,No,Defeated,,2007-11-24,2007,11,24,
thompsonvictor1922,Victor,Thompson,Victor Charles,,,,New England,NSW,16.12.1922,1922-12-16,16,12,1922,No,Defeated,,1940-9-21,1940,9,21,
thomsonandrew1995,Andrew,Thomson,Andrew Peter,,,,Wentworth,NSW,8.4.1995,1995-4-8,8,4,1995,Yes,Retired,,2001-10-8,2001,10,8,
thomsoncraig2007,Craig,Thomson,Craig Robert,,,,Dobell,NSW,24.11.2007,2007-11-24,24,11,2007,No,Defeated,,2013-9-7,2013,9,7,
thomsondavidalexander1903,David Alexander,Thomson,David Alexander,,David Alexander,,Capricornia,QLD,16.12.1903,1903-12-16,16,12,1903,No,Defeated,,1906-12-12,1906,12,12,
thomsondavidscott1975,David Scott,Thomson,David Scott,,David Scott,,Leichhardt,QLD,13.12.1975,1975-12-13,13,12,1975,No,Defeated,,1983-3-5,1983,3,5,
thomsondugald1901,Dugald,Thomson,Dugald,,,,North Sydney,NSW,29.3.1901,1901-3-29,29,3,1901,No,Retired,,1910-2-19,1910,2,19,
thomsonjohn1906,John,Thomson,John,,,,Cowper,NSW,12.12.1906,1906-12-12,12,12,1906,No,Defeated,,1919-12-13,1919,12,13,
thomsonkelvin1996,Kelvin,Thomson,Kelvin John,,,,Wills,VIC,2.3.1996,1996-3-2,2,3,1996,No,Retired,,2016-5-9,2016,5,9,
thorburnray1972,Ray,Thorburn,Ray William,,,,Cook,NSW,2.12.1972,1972-12-2,2,12,1972,No,Defeated,,1975-12-13,1975,12,13,
thorbyharold1931,Harold,Thorby,Harold Victor Campbell,,,,Calare,NSW,19.12.1931,1931-12-19,19,12,1931,No,Defeated,,1940-9-21,1940,9,21,
ticehurstken2001,Ken,Ticehurst,Ken,,,,Dobell,NSW,10.11.2001,2001-11-10,10,11,2001,No,Defeated,,2007-11-24,2007,11,24,
ticknerrobert1984,Robert,Tickner,Robert Edward,,,,Hughes,NSW,18.2.1984,1984-2-18,18,2,1984,Yes,Defeated,,1996-3-2,1996,3,2,
timsonthomas1949,Thomas,Timson,Thomas Frank,,,,Higinbotham,VIC,10.12.1949,1949-12-10,10,12,1949,No,Died,,1960-10-16,1960,10,16,
tollnerdavid2001,David,Tollner,David William,,,,Solomon,NT,10.11.2001,2001-11-10,10,11,2001,No,Defeated,,2007-11-24,2007,11,24,
townleyathol1949,Athol,Townley,Athol Gordon,,,,Denison,TAS,10.12.1949,1949-12-10,10,12,1949,No,Died,,1963-12-24,1963,12,24,
treloarthomas1949,Thomas,Treloar,Thomas John,,,,Gwydir,NSW,10.12.1949,1949-12-10,10,12,1949,No,Died,,1953-11-15,1953,11,15,
trevorchris2007,Chris,Trevor,Chris Allan,,,,Flynn,QLD,24.11.2007,2007-11-24,24,11,2007,No,Defeated,,2010-8-21,2010,8,21,
trusswarren1990,Warren,Truss,Warren Errol,,,,Wide Bay,QLD,24.3.1990,1990-3-24,24,3,1990,No,Retired,,2016-5-9,2016,5,9,
tuckeycharles1980,Charles,Tuckey,Charles Wilson,,,,O'Connor,WA,18.10.1980,1980-10-18,18,10,1980,No,Defeated,,2010-8-21,2010,8,21,
tudgealan2010,Alan,Tudge,Alan Edward,,,,Aston,VIC,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
tudorfrank1901,Frank,Tudor,Frank Gwynne,,,,Yarra,VIC,29.3.1901,1901-3-29,29,3,1901,No,Died,,1922-1-10,1922,1,10,
tullyjames1928,James,Tully,James Thomas,,,,Barton,NSW,17.11.1928,1928-11-17,17,11,1928,No,Defeated,,1931-12-19,1931,12,19,
turnbullmalcolm2004,Malcolm,Turnbull,Malcolm Bligh,,,,Wentworth,NSW,9.10.2004,2004-10-9,9,10,2004,No,,,,,,,
turnbullwinton1946,Winton,Turnbull,Winton George,,,Later Sir Winton,Wimmera,VIC,9.2.1946,1946-2-9,9,2,1946,Yes,Until elected for Mallee ,1,1949-12-10,1949,12,10,
,,,,,,,Mallee,VIC,10.12.1949,1949-12-10,10,12,1949,No,Retired,,1972-11-2,1972,11,2,
turnerhenry1952,Henry,Turner,Henry Basil,,,,Bradfield,NSW,20.12.1952,1952-12-20,20,12,1952,Yes,Retired,,1974-4-11,1974,4,11,
turnergeorge1901,George,Turner,George,Sir,,,Balaclava,VIC,29.3.1901,1901-3-29,29,3,1901,No,Retired,,1906-11-8,1906,11,8,
turnourjames2007,James,Turnour,James Pearce,,,,Leichhardt,QLD,24.11.2007,2007-11-24,24,11,2007,No,Defeated,,2010-8-21,2010,8,21,
urentom1958,Tom,Uren,Thomas,,Tom,,Reid,NSW,22.11.1958,1958-11-22,22,11,1958,No,Retired,,1990-2-19,1990,2,19,
vailemark1993,Mark,Vaile,Mark Anthony James,,,,Lyne,NSW,13.3.1993,1993-3-13,13,3,1993,No,Resigned,,2008-7-30,2008,7,30,
valedanna1996,Danna,Vale,Danna Sue,,,,Hughes,NSW,2.3.1996,1996-3-2,2,3,1996,No,Retired,,2010-7-19,2010,7,19,
vamvakinoumaria2001,Maria,Vamvakinou,Maria,,,,Calwell,VIC,10.11.2001,2001-11-10,10,11,2001,No,,,,,,,
vanmanenalbertus2010,Albertus,van Manen,Albertus Johannes,,,,Forde,QLD,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
varvarisnickolas2013,Nickolas,Varvaris,Nickolas,,,,Barton,NSW,7.9.2013,2013-9-7,7,9,2013,No,Defeated,,2016-7-2,2016,7,2,
vastaross2004,Ross,Vasta,Ross Xavier,,,,Bonner,QLD,9.10.2004,2004-10-9,9,10,2004,No,Defeated,,2007-11-24,2007,11,24,
,,,,,,,Bonner,QLD,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
vinerian1972,Ian,Viner,Robert Ian,,Ian,,Stirling,WA,2.12.1972,1972-12-2,2,12,1972,No,Defeated,,1983-3-5,1983,3,5,
wakelinbarry1993,Barry,Wakelin,Barry Hugh,,,,Grey,SA,13.3.1993,1993-3-13,13,3,1993,No,Retired,,2007-10-17,2007,10,17,
walkerfrancis1990,Francis,Walker,Francis John,,,,Robertson,NSW,24.3.1990,1990-3-24,24,3,1990,No,Defeated,,1996-3-2,1996,3,2,
wallaceandrew2016,Andrew,Wallace,Andrew Bruce,,,,Fisher,QLD,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
wallacecornelius1917,Cornelius,Wallace,Cornelius,,,,West Sydney,NSW,5.5.1917,1917-5-5,5,5,1917,No,Defeated,,1919-12-13,1919,12,13,
wallislaurie1969,Laurie,Wallis,Laurie George,,,,Grey,SA,25.10.1969,1969-10-25,25,10,1969,No,Retired,,1983-2-4,1983,2,4,
wardedward1931,Edward,Ward,Edward John,,,,East Sydney,NSW,7.3.1931,1931-3-7,7,3,1931,Yes,Defeated,,1931-12-19,1931,12,19,
,,,,,,,East Sydney,NSW,6.2.1932,1932-2-6,6,2,1932,Yes,Died,,1963-7-31,1963,7,31,
washermalcolm1998,Malcolm,Washer,Malcolm James,,,,Moore,WA,3.10.1998,1998-10-3,3,10,1998,No,Retired,,2013-8-5,2013,8,5,
watkinsdavid1901,David,Watkins,David,,,,Newcastle,NSW,29.3.1901,1901-3-29,29,3,1901,No,Died,,1935-4-8,1935,4,8,
watkinsdavidoliver1935,David Oliver,Watkins,David Oliver,,David Oliver,,Newcastle,NSW,1.6.1935,1935-6-1,1,6,1935,Yes,Retired,,1958-10-14,1958,10,14,
watsondavid1984,David,Watson,David John Hopetoun,,,,Forde,QLD,1.12.1984,1984-12-1,1,12,1984,No,Defeated,,1987-7-11,1987,7,11,
watsonjohn1901,John,Watson,John Christian,,,,Bland,NSW,29.3.1901,1901-3-29,29,3,1901,No,Until elected for South Sydney,1,1906-12-12,1906,12,12,
,,,,,,,South Sydney,NSW,12.12.1906,1906-12-12,12,12,1906,No,Retired,,1910-2-19,1910,2,19,
watsonwilliam1922,William,Watson,William,,,,Fremantle,WA,16.12.1922,1922-12-16,16,12,1922,No,Retired,,1928-10-9,1928,10,9,
,,,,,,,Fremantle,WA,19.12.1931,1931-12-19,19,12,1931,No,Retired,,1934-8-7,1934,8,7,
wattwilliam1914,William,Watt,William Alexander,,,,Balaclava,VIC,5.9.1914,1914-9-5,5,9,1914,No,Resigned,,1929-7-5,1929,7,5,
wattstimothy2013,Timothy,Watts,Timothy Graham,,,,Gellibrand,VIC,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
webbcharles1954,Charles,Webb,Charles Harry,,,,Swan,WA,29.5.1954,1954-5-29,29,5,1954,No,Until elected for Stirling ,1,1955-12-10,1955,12,10,
,,,,,,,Stirling,WA,10.12.1955,1955-12-10,10,12,1955,No,Defeated,,1958-11-22,1958,11,22,
,,,,,,,Stirling,WA,9.12.1961,1961-12-9,9,12,1961,No,Defeated,,1972-12-2,1972,12,2,
websteralasdair1984,Alasdair,Webster,Alasdair Paine,,,,Macquarie,NSW,1.12.1984,1984-12-1,1,12,1984,No,Defeated,,1993-3-13,1993,3,13,
websterwilliam1903,William,Webster,William,,,,Gwydir,NSW,16.12.1903,1903-12-16,16,12,1903,No,Defeated,,1919-12-13,1919,12,13,
wellsdeane1983,Deane,Wells,Deane McMillan,,,,Petrie,QLD,5.3.1983,1983-3-5,5,3,1983,No,Defeated,,1984-12-1,1984,12,1,
wentworthwilliam1949,William,Wentworth,William Charles,,,,Mackellar,NSW,10.12.1949,1949-12-10,10,12,1949,No,Retired,,1977-11-10,1977,11,10,
westandrea1996,Andrea,West,Andrea Gail,,,,Bowman,QLD,2.3.1996,1996-3-2,2,3,1996,No,Defeated,,1998-10-3,1998,10,3,
westjohn1910,John,West,John Edward,,,,East Sydney,NSW,13.4.1910,1910-4-13,13,4,1910,No,Died,,1931-2-5,1931,2,5,
weststewart1977,Stewart,West,Stewart John,,,,Cunningham,NSW,15.10.1977,1977-10-15,15,10,1977,Yes,Retired,,1993-2-8,1993,2,8,
whanbob1972,Bob,Whan,Robert Bruce,,Bob,,Eden-Monaro,NSW,2.12.1972,1972-12-2,2,12,1972,No,Defeated,,1975-12-13,1975,12,13,
wheelerroy1949,Roy,Wheeler,Roy Crawford,,,,Mitchell,NSW,10.12.1949,1949-12-10,10,12,1949,No,Defeated,,1961-12-9,1961,12,9,
whitepeter1981,Peter,White,Peter Nicholson Duckett,,,,McPherson,QLD,21.2.1981,1981-2-21,21,2,1981,Yes,Retired,,1990-2-19,1990,2,19,
whitethomas1929,Thomas,White,Thomas Walter,,,,Balaclava,VIC,3.8.1929,1929-8-3,3,8,1929,Yes,Resigned,,1951-6-20,1951,6,20,
whiteleybrett2013,Brett,Whiteley,Brett David,,,,Braddon,TAS,7.9.2013,2013-9-7,7,9,2013,No,Defeated,,2016-7-2,2016,7,2,
whitlamtony1975,Tony,Whitlam,Antony Philip,,Tony,,Grayndler,NSW,13.12.1975,1975-12-13,13,12,1975,No,Retired,,1977-11-10,1977,11,10,
whitlamgough1952,Gough,Whitlam,Edward Gough,,Gough,,Werriwa,NSW,29.11.1952,1952-11-29,29,11,1952,Yes,Resigned,,1978-7-31,1978,7,31,
whitsittjoshua1922,Joshua,Whitsitt,Joshua Thomas Hoskins,,,,Darwin,TAS,16.12.1922,1922-12-16,16,12,1922,No,Retired,,1925-10-3,1925,10,3,Name of Darwin electorate changed to Braddon by resolution of Parliament following the redistribution of electoral boundaries 1955.
whittornraymond1960,Raymond,Whittorn,Raymond Harold,,,,Balaclava,VIC,16.7.1960,1960-7-16,16,7,1960,Yes,Retired,,1974-4-11,1974,4,11,
wickslucy2013,Lucy,Wicks,Lucy Elizabeth,,,,Robertson,NSW,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
wienholtarnold1919,Arnold,Wienholt,Arnold,,,,Moreton,QLD,13.12.1919,1919-12-13,13,12,1919,No,Retired,,1922-11-6,1922,11,6,
wightbruce1949,Bruce,Wight,Bruce McDonald,,,,Lilley,QLD,10.12.1949,1949-12-10,10,12,1949,No,Defeated,,1961-12-9,1961,12,9,
wilkieandrew2010,Andrew,Wilkie,Andrew Damien,,,,Denison,TAS,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
wilkiekim1998,Kim,Wilkie,Kim William,,,,Swan,WA,3.10.1998,1998-10-3,3,10,1998,No,Defeated,,2007-11-24,2007,11,24,
wilkinsonjames1901,James,Wilkinson,James,,,,Moreton,QLD,30.3.1901,1901-3-30,30,3,1901,No,Defeated,,1906-12-12,1906,12,12,
wilkswilliam1901,William,Wilks,William Henry,,,,Dalley,NSW,29.3.1901,1901-3-29,29,3,1901,No,Defeated,,1910-4-13,1910,4,13,
williamsdaryl1993,Daryl,Williams,Daryl Robert,,,,Tangney,WA,13.3.1993,1993-3-13,13,3,1993,No,Retired,,2004-8-31,2004,8,31,
williamsmatthew2013,Matthew,Williams,Matthew,,,,Hindmarsh,SA,7.9.2013,2013-9-7,7,9,2013,No,Defeated,,2016-7-2,2016,7,2,
williamsthomas1943,Thomas,Williams,Thomas Francis,,,,Robertson,NSW,21.8.1943,1943-8-21,21,8,1943,No,Defeated,,1949-12-10,1949,12,10,
willishenry1901,Henry,Willis,Henry,,,,Robertson,NSW,29.3.1901,1901-3-29,29,3,1901,No,Defeated,,1910-4-13,1910,4,13,
willisralph1972,Ralph,Willis,Ralph,,,,Gellibrand,VIC,2.12.1972,1972-12-2,2,12,1972,No,Retired,,1998-8-31,1998,8,31,
wilsonalexander1937,Alexander,Wilson,Alexander,,,,Wimmera,VIC,23.10.1937,1937-10-23,23,10,1937,No,Resigned,,1945-12-31,1945,12,31,
wilsonian1966,Ian,Wilson,Ian Bonython Cameron,,,,Sturt,SA,26.11.1966,1966-11-26,26,11,1966,No,Defeated,,1969-10-25,1969,10,25,
,,,,,,,Sturt,SA,2.12.1972,1972-12-2,2,12,1972,No,Retired,,1993-2-8,1993,2,8,
wilsonjohn1903,John,Wilson,John Gratton,,,,Corangamite,VIC,16.12.1903,1903-12-16,16,12,1903,No,Defeated,,1910-4-13,1910,4,13,
wilsonjoshua2016,Joshua,Wilson,Joshua Hamilton,,,,Fremantle,WA,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
wilsonkeith1949,Keith,Wilson,Keith Cameron,,,Later Sir Keith,Sturt,SA,10.12.1949,1949-12-10,10,12,1949,No,Defeated,,1954-5-29,1954,5,29,
,,,,,,,Sturt,SA,10.12.1955,1955-12-10,10,12,1955,No,Retired,,1966-10-31,1966,10,31,
wilsonrichard2013,Richard,Wilson,Richard James,,,,O'Connor,WA,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
wilsontimothy2016,Timothy,Wilson,Timothy Robert,,,,Goldstein,VIC,2.7.2016,2016-7-2,2,7,2016,No,,,,,,,
wiltongregory1996,Gregory,Wilton,Gregory Stuart,,,,Isaacs,VIC,2.3.1996,1996-3-2,2,3,1996,No,Died,,2000-6-14,2000,6,14,
windsorantony2001,Antony,Windsor,Antony Harold Curties,,,,New England,NSW,10.11.2001,2001-11-10,10,11,2001,No,Retired,,2013-8-5,2013,8,5,
wisegeorge1906,George,Wise,George Henry,,,,Gippsland,VIC,12.12.1906,1906-12-12,12,12,1906,No,Defeated,,1913-5-31,1913,5,31,
,,,,,,,Gippsland,VIC,5.9.1914,1914-9-5,5,9,1914,No,Defeated,,1922-12-16,1922,12,16,
woodjason2004,Jason,Wood,Jason Peter,,,,La Trobe,VIC,9.10.2004,2004-10-9,9,10,2004,No,Defeated,,2010-8-21,2010,8,21,
,,,,,,,La Trobe,VIC,7.9.2013,2013-9-7,7,9,2013,No,,,,,,,
woodsharry1990,Harry,Woods,Harry Francis,,,,Page,NSW,24.3.1990,1990-3-24,24,3,1990,No,Defeated,,1996-3-2,1996,3,2,
woodsrobert1987,Robert,Woods,Robert Leslie,,,,Lowe,NSW,11.7.1987,1987-7-11,11,7,1987,No,Defeated,,1993-3-13,1993,3,13,
wooldridgemichael1987,Michael,Wooldridge,Michael Richard Lewis,,,,Chisholm,VIC,11.7.1987,1987-7-11,11,7,1987,No,Retired,,2001-10-8,2001,10,8,
worthtrish1993,Trish,Worth,Patricia Mary,,Trish,,Adelaide,SA,13.3.1993,1993-3-13,13,3,1993,No,Defeated,,2004-10-9,2004,10,9,
wrightkeith1984,Keith,Wright,Keith Webb,,,,Capricornia,QLD,1.12.1984,1984-12-1,1,12,1984,No,Defeated,,1993-3-13,1993,3,13,
wyattkenneth2010,Kenneth,Wyatt,Kenneth George,,,,Hasluck,WA,21.8.2010,2010-8-21,21,8,2010,No,,,,,,,
wynneagar1906,Agar,Wynne,Agar,,,,Balaclava,VIC,12.12.1906,1906-12-12,12,12,1906,No,Retired,,1914-7-30,1914,7,30,
yatesgeorge1914,George,Yates,George Edwin,,,,Adelaide,SA,10.1.1914,1914-1-10,10,1,1914,Yes,Defeated,,1919-12-13,1919,12,13,
,,,,,,,Adelaide,SA,16.12.1922,1922-12-16,16,12,1922,No,Defeated,,1931-12-19,1931,12,19,
yateswilliam1975,William,Yates,William,,,,Holt,VIC,13.12.1975,1975-12-13,13,12,1975,No,Defeated,,1980-10-18,1980,10,18,
youngmick1974,Mick,Young,Michael Jerome,,Mick,,Port Adelaide,SA,18.5.1974,1974-5-18,18,5,1974,No,Resigned,,1988-2-8,1988,2,8,
zahrachristian1998,Christian,Zahra,Christian John,,,,McMillan,VIC,3.10.1998,1998-10-3,3,10,1998,No,Defeated,,2004-10-9,2004,10,9,
zammitpaul1996,Paul,Zammit,Paul John,,,,Lowe,NSW,2.3.1996,1996-3-2,2,3,1996,No,Defeated,,1998-10-3,1998,10,3,
zappiaantonio2007,Antonio,Zappia,Antonio,,,,Makin,SA,24.11.2007,2007-11-24,24,11,2007,No,,,,,,,
zimmermantrent2015,Trent,Zimmerman,Trent Moir,,,,North Sydney,NSW,5.12.2015,2015-12-5,5,12,2015,Yes,,,,,,,
