sitting,topic,government,median,upper,lower
168,32,21,-1.3196795192633948,-1.208896170880401,-1.424779722610686
168,33,21,-2.2589988969978796,-2.1506196668380815,-2.3715721359229236
168,34,21,-1.2985701676386383,-1.1581375460802787,-1.3953250573877114
168,35,21,-2.098440626339011,-1.9792398769719313,-2.210590750623132
168,36,21,-1.4154720102599436,-1.3097843938750409,-1.5197050488308317
168,37,21,-1.6673009210497767,-1.5483318162991888,-1.7681227712652094
168,38,21,-1.282244778346728,-1.1905044770478646,-1.409312637806129
168,39,21,-1.76527311940935,-1.664399204403385,-1.8864114673358405
168,40,21,-1.2828965488980706,-1.1717555894670844,-1.3946464977563615
168,41,21,-1.6910047267839436,-1.5799029360594437,-1.7996762068560714
168,42,21,-1.1376488005649954,-1.0294701652365326,-1.2571548427108474
168,43,21,-1.924259792844198,-1.8080217932047729,-2.032555030575849
168,44,21,-1.6990168642067227,-1.554468455879888,-1.7937247764342097
168,45,21,-1.4220505711333875,-1.3233650034440458,-1.5373449602955278
168,46,21,-0.32749820588990863,-0.2344740838946819,-0.45137388179528587
168,47,21,-2.189338025118469,-2.076293045216525,-2.3315459786332986
168,48,21,0.4229750001948195,0.5522343306709205,0.3218015157964162
168,49,21,-1.184744613030568,-1.026671753931025,-1.290683292900973
168,50,21,-1.7158121396137231,-1.5895924651632918,-1.8310730001053233
168,51,21,-1.4571255703393189,-1.3303161510789743,-1.559349204059104
168,52,21,-1.237587560433782,-1.1105595105615969,-1.3510637187595935
168,53,21,-2.276500847610981,-2.144994577881483,-2.375277365773732
168,54,21,-1.3755601161737698,-1.266268858695696,-1.496416092043489
168,55,21,-1.3641201074570208,-1.2371466820121801,-1.480790470285382
168,56,21,-1.7280213296839393,-1.6186420775014903,-1.8398183387817364
168,57,21,-1.828969381547215,-1.6883993922654694,-1.9393425893961143
168,58,21,-1.66958097780338,-1.5434798680004476,-1.794938365660344
168,59,21,-1.5166047123174595,-1.4036023332261585,-1.6510377123694686
168,60,21,-1.1328899231113394,-1.0131553357621748,-1.2613936709922509
169,1,21,-1.421555629672,-1.3093972167020957,-1.5513753360370117
169,2,21,-1.2428866673657646,-1.0959623548252893,-1.3637572268084068
169,3,21,-1.469529835104932,-1.354114882259577,-1.5830820204369664
169,4,21,-2.204361354533161,-2.101016893032226,-2.3224163970477734
169,5,21,-1.601129477709656,-1.5026971814879424,-1.701643268255757
169,6,21,-1.302043479899305,-1.1744968251138725,-1.449531899643055
169,7,21,-1.4111802504034032,-1.2896665207924465,-1.5149956877368658
169,8,21,-1.5499691560436832,-1.444550544917071,-1.657107326736749
169,9,21,-2.2063517709066245,-2.0943664384547986,-2.334388732282634
169,10,21,-1.3916710543279427,-1.2793375383445622,-1.5069456203498695
169,11,21,-1.6113035422369197,-1.5069424951454902,-1.7073525899052602
169,12,21,-2.0416301564292327,-1.9328003115160617,-2.1594370517597947
169,13,21,-1.0670715362004504,-0.9589303584773082,-1.1797533920442194
169,14,21,-1.6448964874804721,-1.5192088533730217,-1.7706755324448702
169,15,21,-1.2811606666836601,-1.1635621109331218,-1.3930240650050605
169,16,21,-1.5541626725135775,-1.451536268895986,-1.6747610006645761
169,17,21,-1.9829497412452561,-1.8609356672297661,-2.0876259939474453
169,18,21,-1.1538759296589904,-1.0293557187983413,-1.2680260760342952
169,19,21,-1.9922099587081494,-1.8893463782792703,-2.1136496162504863
169,20,21,-0.8949278234170881,-0.7667201761835126,-1.016649208186286
169,21,21,-1.4762473956871076,-1.3408813602464935,-1.5944865127566294
169,22,21,-1.251284325928745,-1.1247466123547438,-1.3698900415368294
169,23,21,-1.2004423234568218,-1.0791663164239982,-1.3334368094380384
169,24,21,-1.3573142760081993,-1.2382323080039477,-1.4718684821501191
169,25,21,-1.9891814628000675,-1.8964847051843778,-2.0921291514788254
169,26,21,-1.4219259606378007,-1.3134503942267906,-1.5290054832728568
169,27,21,-1.9009215915319073,-1.7930865452646745,-2.0199682560933683
169,28,21,-1.5183693462871624,-1.3895934278242097,-1.6525421019598003
169,29,21,-1.0174966709245687,-0.9122820730391501,-1.1245206533641592
169,30,21,-1.8066468296380722,-1.681838979725547,-1.9285256438734626
169,31,21,-0.41603437332604565,-0.2893548698753675,-0.5276029289313362
169,32,21,-1.3274908295356362,-1.2228430998242474,-1.446614239855296
169,33,21,-2.2568561810329473,-2.1528906799648926,-2.374099216610353
169,34,21,-1.3036679514418688,-1.165089345283291,-1.4008083522380492
169,35,21,-2.100470708623661,-1.977256030108442,-2.2149221169659556
169,36,21,-1.4057289701489575,-1.290499968964518,-1.5057511321171424
169,37,21,-1.6673781787964446,-1.5507893199415357,-1.772616698640858
169,38,21,-1.2686841340689674,-1.1671739646439243,-1.3894221745913977
169,39,21,-1.7650975234141433,-1.6675692499533734,-1.8867372710877266
169,40,21,-1.2810616873876266,-1.172572452814627,-1.397764275131125
169,41,21,-1.6966957636640143,-1.5816870889934966,-1.800192673818418
169,42,21,-1.1464837759365434,-1.0282381172811235,-1.2600942244191087
169,43,21,-1.9176132116192128,-1.8007153499875999,-2.0286955439442766
169,44,21,-1.6968273898959314,-1.545415989314854,-1.8012546126468247
169,45,21,-1.4323586299878823,-1.3271241869069152,-1.5437070396603134
169,46,21,-0.30035523544468046,-0.19649079838416245,-0.4331520883153229
169,47,21,-2.186634561923598,-2.0699157128366923,-2.3247432010895395
169,48,21,0.4027927247820055,0.5167353390616943,0.305894749356594
169,49,21,-1.1926039547750946,-1.0431342676312487,-1.2925575155475815
169,50,21,-1.7113862454655524,-1.5912233055819023,-1.829652925207214
169,51,21,-1.468608119282516,-1.341341964142071,-1.569366030466957
169,52,21,-1.24289506678945,-1.1118535412756165,-1.3561726189420629
169,53,21,-2.2740208898787904,-2.143455731654685,-2.380466488531011
169,54,21,-1.385280888519495,-1.274126632560157,-1.5118997521450803
169,55,21,-1.3702006374979456,-1.2449982867383727,-1.4942639961421242
169,56,21,-1.7325557197009627,-1.6253092138439134,-1.8465430057336603
169,57,21,-1.823369968751334,-1.6811763238183515,-1.9363836128328782
169,58,21,-1.6727061076848537,-1.5498117363144668,-1.8004623125067314
169,59,21,-1.5205492069995064,-1.4023866286945181,-1.6516901893819644
169,60,21,-1.1558243352983393,-1.0406767846970366,-1.2869228605442113
170,1,21,-1.4228913800385259,-1.3117160959673027,-1.550546922555453
170,2,21,-1.2404514347031337,-1.098159014653416,-1.3587854655293308
170,3,21,-1.4729837772302181,-1.3534836992791082,-1.5841532007583727
170,4,21,-2.2039664038695244,-2.108859605359167,-2.3244270185318445
170,5,21,-1.6045241004769188,-1.5056755801059503,-1.710863862490705
170,6,21,-1.3044705860383687,-1.1747052802526412,-1.450329824298871
170,7,21,-1.413756170445002,-1.2857069518946698,-1.5189171807581965
170,8,21,-1.5582919978580074,-1.4505289560366272,-1.661942364868381
170,9,21,-2.206745040709749,-2.0987852538022342,-2.33170246404491
170,10,21,-1.3928172679066126,-1.2867987387446564,-1.5105516969361303
170,11,21,-1.612322906497104,-1.5083224634235535,-1.7183376068506635
170,12,21,-2.036683486920217,-1.9338145846075119,-2.1548365452586555
170,13,21,-1.0682824569645692,-0.9641457751310942,-1.1781445469763874
170,14,21,-1.6397055296774046,-1.5058351889745543,-1.768966083676334
170,15,21,-1.2858664446404546,-1.1640564132013487,-1.3884825191723293
170,16,21,-1.5503307773802986,-1.4413678750426697,-1.6685681228830143
170,17,21,-1.9786521420769876,-1.8592838768716649,-2.0836121799022456
170,18,21,-1.148622013920256,-1.0191548138796926,-1.253277706678467
170,19,21,-1.9878526147011326,-1.8846952373564003,-2.1031504192190287
170,20,21,-0.8882167503381908,-0.762387636670913,-1.011868923092353
170,21,21,-1.4685504722240075,-1.336569720679893,-1.5873592775160472
170,22,21,-1.24967897862871,-1.1236148723522847,-1.3666752628467376
170,23,21,-1.196459593062245,-1.0781352676559364,-1.3285864600731059
170,24,21,-1.3526170556923711,-1.2321558113070095,-1.470884247925039
170,25,21,-1.988159014166814,-1.8894248353489018,-2.0935111686541683
170,26,21,-1.4251146206993464,-1.3153251803958124,-1.5373753221916209
170,27,21,-1.9036597339068195,-1.7982573787218206,-2.0213014433009953
170,28,21,-1.511145814992532,-1.3872795648431495,-1.6396987776340335
170,29,21,-1.0109627342288379,-0.8990241663902448,-1.1160183272164643
170,30,21,-1.8050399076147592,-1.6808230166548082,-1.9192326393930632
170,31,21,-0.37367643414681706,-0.23918799473692906,-0.4894586637628102
170,32,21,-1.3277258518705897,-1.223266981580828,-1.4382920416283687
170,33,21,-2.257535505722011,-2.1456659640386104,-2.3722444289501405
170,34,21,-1.2973845828223975,-1.15359603086773,-1.4014947731975316
170,35,21,-2.100760376011065,-1.9810756339689604,-2.2203245783080847
170,36,21,-1.4119581986721954,-1.3080562644069906,-1.5142306772734213
170,37,21,-1.6677617569169891,-1.561712593706953,-1.769613115214925
170,38,21,-1.2750442764063554,-1.1738913560174866,-1.3976328370672375
170,39,21,-1.7595933097769862,-1.6583618632987454,-1.8748251179001894
170,40,21,-1.278267644422828,-1.1654308621804201,-1.3910229326096333
170,41,21,-1.6976059862974,-1.5894581037328477,-1.801358764344908
170,42,21,-1.1514495934275388,-1.0418651856119325,-1.2683590853767353
170,43,21,-1.9151795347359815,-1.791953450447611,-2.024495831082191
170,44,21,-1.6905888674849228,-1.5323171056051734,-1.796002453912857
170,45,21,-1.422928049610521,-1.318055331166506,-1.5449873461330481
170,46,21,-0.27339079079746587,-0.16295946963207913,-0.3924093310774501
170,47,21,-2.184475393273999,-2.065619887922155,-2.3338436675089356
170,48,21,0.38754312524177503,0.4942631801788976,0.2923721737631716
170,49,21,-1.1867809304148489,-1.0332150636368729,-1.289358149552499
170,50,21,-1.7145807206909738,-1.5972529640149764,-1.8305639598690833
170,51,21,-1.473715741801975,-1.3498963973918103,-1.58184423466617
170,52,21,-1.2439880391142941,-1.1090550905666643,-1.3608588641833557
170,53,21,-2.2713893737564455,-2.1328195467873816,-2.372651485939487
170,54,21,-1.3871817592400442,-1.2753356781431044,-1.5062486142451097
170,55,21,-1.374798016568498,-1.2460023148671096,-1.4950419451307932
170,56,21,-1.727166881398776,-1.6192758602283543,-1.8353393330653636
170,57,21,-1.82707562370344,-1.688650115524523,-1.9418390225756923
170,58,21,-1.6660406985964562,-1.5421802928130546,-1.8007238600480462
170,59,21,-1.528632863558681,-1.4185822130906802,-1.6583666456705701
170,60,21,-1.146139676429464,-1.0349123945980092,-1.2724100126569375
171,1,21,-1.4181515549653971,-1.304549578832167,-1.5507592363762095
171,2,21,-1.2404955333644294,-1.099164589720235,-1.3663279457392479
171,3,21,-1.4705778733067354,-1.346217843242432,-1.5802264649276683
171,4,21,-2.2039433058286546,-2.1003333630004457,-2.3347069000324754
171,5,21,-1.601591954242648,-1.4934133893797528,-1.7099765368914233
171,6,21,-1.3005508164237596,-1.1651841541522305,-1.4476330512323339
171,7,21,-1.404168960851754,-1.2779517457425904,-1.5097974446153475
171,8,21,-1.5547570782147493,-1.4480057425942794,-1.66049544677298
171,9,21,-2.2051198449044245,-2.100934812041504,-2.3350431283976696
171,10,21,-1.3899410090406104,-1.2831299724154557,-1.5140447084271853
171,11,21,-1.6134073918585057,-1.5087106228280658,-1.7125491881618609
171,12,21,-2.0390544426317305,-1.9328736152621893,-2.1505006835130693
171,13,21,-1.0709171947902,-0.9571434242364888,-1.1889681696789693
171,14,21,-1.6427191431660244,-1.5125667179304534,-1.767138899621699
171,15,21,-1.2855321294391073,-1.1625555139765635,-1.3938144881701817
171,16,21,-1.5542555831631184,-1.449333174870382,-1.6765852476973784
171,17,21,-1.9796715029057097,-1.8640271342160204,-2.08470461560253
171,18,21,-1.1486120170200524,-1.0205179921154515,-1.2580309905031553
171,19,21,-1.9917599092820502,-1.8941423312928403,-2.1047923744822232
171,20,21,-0.8855321251714013,-0.7604048498278885,-1.0127449548905054
171,21,21,-1.4715683163116722,-1.3366469406014267,-1.5877976481542315
171,22,21,-1.2493408471166303,-1.115217314009766,-1.3651757723674525
171,23,21,-1.1929649723773088,-1.072930066868987,-1.3255944437787153
171,24,21,-1.3519343286387766,-1.2238592839137585,-1.467062410486891
171,25,21,-1.9913633819519763,-1.8968847957266906,-2.090474031392902
171,26,21,-1.423287051644158,-1.317278326506417,-1.5315163596635728
171,27,21,-1.89962296003351,-1.7934108695630362,-2.012861908623982
171,28,21,-1.5104757004773608,-1.382573935746425,-1.634085638144378
171,29,21,-1.0236875397834224,-0.922006733607543,-1.1318181275752321
171,30,21,-1.8082208311901626,-1.6800901921463942,-1.919771027526321
171,31,21,-0.3970846686247874,-0.264022772305863,-0.5101367401900343
171,32,21,-1.3303711879323452,-1.222465189543556,-1.4345912264678184
171,33,21,-2.256690454868048,-2.142408898420146,-2.3717353160951813
171,34,21,-1.3087095632647676,-1.1654695778813018,-1.408993615938561
171,35,21,-2.0991246056653816,-1.9832823721280048,-2.220076969363902
171,36,21,-1.4051936197601467,-1.2891095049305037,-1.5032007642474663
171,37,21,-1.6699477348554355,-1.549752711935355,-1.7722727951563804
171,38,21,-1.2760728205247953,-1.1747831336438819,-1.4026124241020963
171,39,21,-1.7608226500183912,-1.6557007316855756,-1.8823055355683678
171,40,21,-1.2787470008063888,-1.166646363091992,-1.3893256373851628
171,41,21,-1.6977067220521427,-1.5844079296978626,-1.8019931186809992
171,42,21,-1.150610633360167,-1.0452408902981376,-1.266982116857
171,43,21,-1.918885274366474,-1.7957453104655268,-2.029640577408357
171,44,21,-1.7012154926258427,-1.5507141408012983,-1.796797140825468
171,45,21,-1.4331887702073756,-1.3298981983125797,-1.5525732155629495
171,46,21,-0.27957536119641413,-0.17357402420977064,-0.39739334025942247
171,47,21,-2.187774469932472,-2.074437743088025,-2.334284883374501
171,48,21,0.3821151437872148,0.4796663002210417,0.2837417763268948
171,49,21,-1.1896603929966272,-1.0422461070902853,-1.290241328414173
171,50,21,-1.713045366158953,-1.5903948711998006,-1.8357010882783462
171,51,21,-1.4699361949180565,-1.3324414082980809,-1.5731603608051032
171,52,21,-1.2432334254512696,-1.1093497511720223,-1.3548681905760822
171,53,21,-2.2747736827133727,-2.1382678708381944,-2.3812353904624817
171,54,21,-1.379774180290791,-1.2669987841018584,-1.5058201408782939
171,55,21,-1.3687036551136698,-1.2375737516061918,-1.490240740787435
171,56,21,-1.72896148910375,-1.6253203298964616,-1.8437755655240184
171,57,21,-1.822486329812849,-1.6845310603440655,-1.9318171265161375
171,58,21,-1.6689279194908746,-1.547886129604794,-1.802371876968999
171,59,21,-1.5215360707142638,-1.4108405182078656,-1.6596941066710624
171,60,21,-1.1511327677322205,-1.040426597731796,-1.2809576825309006
172,1,21,-1.4220476126510566,-1.306272068059252,-1.5539505818326138
172,2,21,-1.2471989142280155,-1.0993523074814582,-1.3700433990238527
172,3,21,-1.4724530063496406,-1.3542244273901973,-1.5843942918229528
172,4,21,-2.2029125079604754,-2.103609570365038,-2.324240459200653
172,5,21,-1.6018753563902317,-1.5039205174818537,-1.7199714989419572
172,6,21,-1.302826052205415,-1.1657220265849495,-1.4511861458721353
172,7,21,-1.4084231093542021,-1.2783612888550249,-1.5149122152040053
172,8,21,-1.55309861459377,-1.4448493675520893,-1.6634419074295228
172,9,21,-2.2072170564423637,-2.100036282384793,-2.3361510250357993
172,10,21,-1.3965738085569672,-1.2876726803608178,-1.5124834742441318
172,11,21,-1.614570010526033,-1.5070227993562262,-1.7128374977728829
172,12,21,-2.0414817914616172,-1.9351818786702215,-2.1582985263570262
172,13,21,-1.0704961805740711,-0.9671934054272032,-1.1868012957609961
172,14,21,-1.6441117265797898,-1.5185815834586613,-1.7706222550273696
172,15,21,-1.2860714537053761,-1.1629499885274523,-1.3951509958096984
172,16,21,-1.5531837533784374,-1.449160672580666,-1.669293103759285
172,17,21,-1.9841841962191313,-1.8605339627604514,-2.0876009782334384
172,18,21,-1.1526071327058807,-1.0276105686520336,-1.2596990769203782
172,19,21,-1.9889322411104073,-1.8853377725529903,-2.1118185829565572
172,20,21,-0.8896806608688124,-0.7569681214108909,-1.0178051484159472
172,21,21,-1.468853291120411,-1.334752979867182,-1.5837114243344625
172,22,21,-1.2564024352596435,-1.1241392257908156,-1.3755929604531596
172,23,21,-1.194880854374967,-1.0696320549734413,-1.334075716081346
172,24,21,-1.3543620036125996,-1.2365333460983254,-1.477717587239165
172,25,21,-1.9914211099888002,-1.8900862117340564,-2.09110445545447
172,26,21,-1.4263323881889178,-1.3224012905059843,-1.5423947546983119
172,27,21,-1.8963419296585469,-1.7854115289252985,-2.010625775327268
172,28,21,-1.5156148209597244,-1.3872288887303412,-1.6501595869241266
172,29,21,-1.0174627551228244,-0.9087860321670276,-1.1272420634781621
172,30,21,-1.809727883294022,-1.681515237085006,-1.9240700055864621
172,31,21,-0.3985394216369493,-0.2703168626808561,-0.508619124247592
172,32,21,-1.335832922085104,-1.2322114784321376,-1.446296935833007
172,33,21,-2.2560601361078136,-2.1416747336162683,-2.3713814789383467
172,34,21,-1.3061623735824912,-1.1728110237140794,-1.404722831136819
172,35,21,-2.100787598655417,-1.9803281840795168,-2.216132796773284
172,36,21,-1.4084181717311246,-1.2927933712231305,-1.5086211491456232
172,37,21,-1.6688344778311275,-1.5441530246950261,-1.7729000794600702
172,38,21,-1.2773054295970048,-1.1725089713333778,-1.404099501830299
172,39,21,-1.760464096330282,-1.6580909776282748,-1.8782754431632191
172,40,21,-1.2826641912956571,-1.1690506261372657,-1.4020619730901926
172,41,21,-1.7014219896270801,-1.5907970726365515,-1.8064196577676992
172,42,21,-1.1521812969182155,-1.0467362465622243,-1.2726258591834776
172,43,21,-1.9181326512809984,-1.794216409526591,-2.035142754114632
172,44,21,-1.6971659053460901,-1.5456949308138623,-1.8008702218948949
172,45,21,-1.4339175742624015,-1.33902793428117,-1.5570513566854227
172,46,21,-0.2745752237581326,-0.164796617453384,-0.3976039483403981
