uniqueID,division,state,electionDate,electionDay,electionMonth,electionYear,byElection,reasonCeasedToBeMember,changedSeat,ceasedToBeMemberDate,ceasedToBeMemberYear,ceasedToBeMemberMonth,ceasedToBeMemberDay,Comment
mahonhugh1901,Kalgoorlie,WA,1913-12-22,22,12,1913,Yes,Defeated,NA,1917-05-05,1917,5,5,NA
mahonhugh1901,Kalgoorlie,WA,1919-12-13,13,12,1919,No,Expelled,NA,1920-11-12,1920,11,12,NA
mahoneygerald1934,Denison,TAS,1934-09-15,15,9,1934,No,Defeated,NA,1940-09-21,1940,9,21,NA
mahonywilliam1915,Dalley,NSW,1915-05-06,6,5,1915,Yes,Resigned,NA,1927-01-18,1927,1,18,NA
maiseydonald1963,Moore,WA,1963-11-30,30,11,1963,No,Defeated,NA,1974-05-18,1974,5,18,NA
makinnorman1919,Hindmarsh,SA,1919-12-13,13,12,1919,No,Resigned,NA,1946-08-14,1946,8,14,NA
makinnorman1919,Sturt,SA,1954-05-29,29,5,1954,No,Until elected for Bonython,1,1955-12-10,1955,12,10,NA
makinnorman1919,Bonython,SA,1955-12-10,10,12,1955,No,Retired,NA,1963-11-01,1963,11,1,NA
maloneywilliam1904,Melbourne,VIC,1904-03-30,30,3,1904,Yes,Retired,NA,1940-08-27,1940,8,27,NA
manifoldjames1901,Corangamite,VIC,1901-03-29,29,3,1901,No,Retired,NA,1903-11-23,1903,11,23,NA
manifoldjames1901,Corangamite,VIC,1913-05-31,31,5,1913,No,Died,NA,1918-10-23,1918,10,23,NA
mannedward1922,Perth,WA,1922-12-16,16,12,1922,No,Defeated,NA,1929-10-12,1929,10,12,NA
manningarthur1922,Macquarie,NSW,1922-12-16,16,12,1922,No,Defeated,NA,1928-11-17,1928,11,17,NA
marekpaul1996,Capricornia,QLD,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
marinonola2007,Forrest,WA,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
markswalter1919,Wentworth,NSW,1919-12-13,13,12,1919,No,Defeated,NA,1931-12-19,1931,12,19,NA
markuslouise2004,Greenway,NSW,2004-10-09,9,10,2004,No,Until elected for Macquarie,1,2010-08-21,2010,8,21,NA
markuslouise2004,Macquarie,NSW,2010-08-21,21,8,2010,No,Defeated,NA,2016-07-02,2016,7,2,NA
marlesrichard2007,Corio,VIC,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
marrcharles1919,Parkes,NSW,1919-12-13,13,12,1919,No,Defeated,NA,1929-10-12,1929,10,12,NA
marrcharles1919,Parkes,NSW,1931-01-31,31,1,1931,Yes,Defeated,NA,1943-08-21,1943,8,21,NA
martensgeorge1928,Herbert,QLD,1928-11-17,17,11,1928,No,Retired,NA,1946-08-16,1946,8,16,NA
martinstephen1984,Macarthur,NSW,1984-12-01,1,12,1984,No,Until elected for Cunningham,1,1993-03-13,1993,3,13,NA
martinstephen1984,Cunningham,NSW,1993-03-13,13,3,1993,No,Resigned,NA,2002-08-16,2002,8,16,NA
martinvincent1969,Banks,NSW,1969-10-25,25,10,1969,No,Retired,NA,1980-09-19,1980,9,19,NA
martyrjohn1975,Swan,WA,1975-12-13,13,12,1975,No,Defeated,NA,1980-10-18,1980,10,18,NA
marwickthomas1940,Swan,WA,1940-12-21,21,12,1940,Yes,Defeated,NA,1943-08-21,1943,8,21,NA
massygreenewalter1910,Richmond,NSW,1910-04-13,13,4,1910,No,Defeated,NA,1922-12-16,1922,12,16,NA
mathesonrussell2010,Macarthur,NSW,2010-08-21,21,8,2010,No,Defeated,NA,2016-07-02,2016,7,2,NA
mathewscharles1972,Casey,VIC,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,1975,12,13,NA
mathewsjames1906,Melbourne Ports,VIC,1906-12-12,12,12,1906,No,Retired,NA,1931-11-27,1931,11,27,NA
maugersamuel1901,Melbourne Ports,VIC,1901-03-29,29,3,1901,No,Until elected for Maribyrnong,1,1906-12-12,1906,12,12,NA
maugersamuel1901,Maribyrnong,VIC,1906-12-12,12,12,1906,No,Defeated,NA,1910-04-13,1910,4,13,NA
maxwellgeorge1917,Fawkner,VIC,1917-05-05,5,5,1917,No,Died,NA,1935-06-25,1935,6,25,NA
maymargaret1998,McPherson,QLD,1998-10-03,3,10,1998,No,Retired,NA,2010-07-19,2010,7,19,NA
mayerhelen1983,Chisholm,VIC,1983-03-05,5,3,1983,No,Defeated,NA,1987-07-11,1987,7,11,NA
melhamdaryl1990,Banks,NSW,1990-03-24,24,3,1990,No,Defeated,NA,2013-09-07,2013,9,7,NA
menziesrobert1934,Kooyong,VIC,1934-09-15,15,9,1934,No,Resigned,NA,1966-02-17,1966,2,17,NA
mildrenjohn1980,Ballarat,VIC,1980-10-18,18,10,1980,No,Defeated,NA,1990-03-24,1990,3,24,Ballaarat until federal redistribution 1977
mileschristopher1984,Braddon,TAS,1984-12-01,1,12,1984,No,Defeated,NA,1998-10-03,1998,10,3,NA
millarclarrie1974,Wide Bay,QLD,1974-05-18,18,5,1974,No,Retired,NA,1990-02-19,1990,2,19,NA
miltonpeter1980,La Trobe,VIC,1980-10-18,18,10,1980,No,Defeated,NA,1990-03-24,1990,3,24,NA
minoguedaniel1949,West Sydney,NSW,1949-12-10,10,12,1949,No,Retired,NA,1969-06-26,1969,6,26,NA
mirabellasophie2001,Indi,VIC,2001-11-10,10,11,2001,No,Defeated,NA,2013-09-07,2013,9,7,NA
mitchellbrian2016,Lyons,TAS,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
mitchellrobert2010,McEwen,VIC,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
moloneyparker1910,Indi,VIC,1910-04-13,13,4,1910,No,Defeated,NA,1913-05-31,1913,5,31,NA
moloneyparker1910,Indi,VIC,1914-09-05,5,9,1914,No,Defeated,NA,1917-05-05,1917,5,5,NA
moloneyparker1910,Hume,NSW,1919-12-13,13,12,1919,No,Defeated,NA,1931-12-19,1931,12,19,NA
monaghanjames1961,Evans,NSW,1961-12-09,9,12,1961,No,Defeated,NA,1963-11-30,1963,11,30,NA
moorejohn1975,Ryan,QLD,1975-12-13,13,12,1975,No,Resigned,NA,2001-02-05,2001,2,5,NA
morganarthur1929,Darling Downs,QLD,1929-10-12,12,10,1929,No,Defeated,NA,1931-12-19,1931,12,19,NA
morgancharles1940,Reid,NSW,1940-09-21,21,9,1940,No,Defeated,NA,1946-09-28,1946,9,28,NA
morgancharles1940,Reid,NSW,1949-12-10,10,12,1949,No,Defeated,NA,1958-11-22,1958,11,22,NA
morrisallan1983,Newcastle,NSW,1983-03-05,5,3,1983,No,Retired,NA,2001-10-08,2001,10,8,NA
morrispeter1972,Shortland,NSW,1972-12-02,2,12,1972,No,Retired,NA,1998-08-31,1998,8,31,NA
morrisonscott2007,Cook,NSW,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
morrisonbill1969,St George,NSW,1969-10-25,25,10,1969,No,Defeated,NA,1975-12-13,1975,12,13,NA
morrisonbill1969,St George,NSW,1980-10-18,18,10,1980,No,Retired,NA,1984-10-26,1984,10,26,NA
mortimerjack1963,Grey,SA,1963-06-01,1,6,1963,Yes,Defeated,NA,1966-11-26,1966,11,26,NA
mortonben2016,Tangney,WA,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
mossfieldfrank1996,Greenway,NSW,1996-03-02,2,3,1996,No,Retired,NA,2004-08-31,2004,8,31,NA
mountfordjohn1980,Banks,NSW,1980-10-18,18,10,1980,No,Retired,NA,1990-02-19,1990,2,19,NA
mountjoydonald1943,Swan,WA,1943-08-21,21,8,1943,No,Defeated,NA,1946-09-28,1946,9,28,NA
moylanjudi1993,Pearce,WA,1993-03-13,13,3,1993,No,Retired,NA,2013-08-05,2013,8,5,NA
mulcahydaniel1934,Lang,NSW,1934-09-15,15,9,1934,No,Died,NA,1953-07-13,1953,7,13,NA
mulderallan1972,Evans,NSW,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,75,12,13,NA
mullensjohn1949,Gellibrand,VIC,1949-12-10,10,12,1949,No,Defeated,NA,2055-12-10,55,12,10,NA
munrodugald1966,Eden-Monaro,NSW,1966-11-26,26,11,1966,No,Defeated,NA,1969-10-25,69,10,25,NA
murphyjohn1998,Lowe,NSW,1998-10-03,3,10,1998,No,Until elected for Reid,1,2010-08-21,2010,8,21,NA
murphyjohn1998,Reid,NSW,2010-08-21,21,8,2010,No,Defeated,NA,2013-09-07,2013,9,7,NA
murrayjohn1958,Herbert,QLD,1958-11-22,22,11,1958,No,Defeated,NA,1961-12-09,1961,12,9,NA
mutchstephen1996,Cook,NSW,1996-03-02,2,3,1996,No,Retired,NA,1998-08-31,1998,8,31,NA
nairngary1996,Eden-Monaro,NSW,1996-03-02,2,3,1996,No,Defeated,NA,2007-11-24,2007,11,24,NA
nairnwalter1929,Perth,WA,1929-10-12,12,10,1929,No,Defeated,NA,1943-08-21,1943,8,21,NA
nealbelinda2007,Robertson,NSW,2007-11-24,24,11,2007,No,Retired,NA,2010-07-19,2010,7,19,NA
nehlgarry1984,Cowper,NSW,1984-12-01,1,12,1984,No,Retired,NA,2001-10-08,2001,10,8,NA
neilmaurice1975,St George,NSW,1975-12-13,13,12,1975,No,Defeated,NA,1980-10-18,1980,10,18,NA
nelsonbrendan1996,Bradfield,NSW,1996-03-02,2,3,1996,No,Resigned,NA,2009-10-19,2009,10,19,NA
nelsonharold1922,Northern Territory,NT,1922-12-16,16,12,1922,No,Defeated,NA,1934-09-15,1934,9,15,NA
nelsonjohn1949,Northern Territory,NT,1949-12-10,10,12,1949,No,Retired,NA,2066-10-31,66,10,31,NA
neumannshayne2007,Blair,QLD,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
nevillepaul1993,Hinkler,QLD,1993-03-13,13,3,1993,No,Retired,NA,2013-08-05,2013,8,5,NA
newellneville1990,Richmond,NSW,1990-03-24,24,3,1990,No,Defeated,NA,1996-03-02,1996,3,2,NA
newmankevin1975,Bass,TAS,1975-06-28,28,6,1975,Yes,Retired,NA,1984-10-26,1984,10,26,NA
nichollsmartin1963,Bonython,SA,1963-11-30,30,11,1963,No,Resigned,NA,1977-09-30,1977,9,30,NA
nichollssamuel1917,Macquarie,NSW,1917-05-05,5,5,1917,No,Defeated,NA,1922-12-16,1922,12,16,NA
nikolicandrew2013,Bass,TAS,2013-09-07,7,9,2013,No,Defeated,NA,2016-07-02,2016,7,2,NA
nixonpeter1961,Gippsland,VIC,1961-12-09,9,12,1961,No,Retired,NA,1983-02-04,1983,2,4,NA
nockhorace1931,Riverina,NSW,1931-12-19,19,12,1931,No,Defeated,NA,1940-09-21,1940,9,21,NA
nottlewis1925,Herbert,QLD,1925-11-14,14,11,1925,No,Defeated,NA,1928-11-17,1928,11,17,NA
nottlewis1925,Australian Capital Territory,ACT,1949-12-10,10,12,1949,No,Defeated,NA,1951-04-28,1951,4,28,NA
nugentpeter1990,Aston,VIC,1990-03-24,24,3,1990,No,Died,NA,2001-04-24,2001,4,24,NA
obrienllewellyn2016,Wide Bay,QLD,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
obrienreginald1961,Petrie,QLD,1961-12-09,9,12,1961,No,Defeated,NA,2063-11-30,63,11,30,NA
obriented2016,Fairfax,QLD,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
obyrnemichelle1998,Bass,TAS,1998-10-03,3,10,1998,No,Defeated,NA,2004-10-09,2004,10,9,NA
oconnorbrendan2001,Burke,VIC,2001-11-10,10,11,2001,No,Until elected for Gorton,1,2004-10-09,2004,10,9,NA
oconnorbrendan2001,Gorton,VIC,2004-10-09,9,10,2004,No,NA,NA,NA,NA,NA,NA,NA
oconnorgavan1993,Corio,VIC,1993-03-13,13,3,1993,No,Defeated,NA,2007-11-24,2007,11,24,NA
oconnorwilliam1946,West Sydney,NSW,1946-09-28,28,9,1946,No,Until elected for Martin,1,1949-12-10,1949,12,10,NA
oconnorwilliam1946,Martin,NSW,1949-12-10,10,12,1949,No,Until elected for Dalley,1,1955-12-10,1955,12,10,NA
oconnorwilliam1946,Dalley,NSW,1955-12-10,10,12,1955,No,Retired,NA,1969-09-29,1969,9,29,NA
odowdkenneth2010,Flynn,QLD,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
odwyerkelly2009,Higgins,VIC,2009-12-05,5,12,2009,Yes,NA,NA,NA,NA,NA,NA,NA
okeefedavid1922,Denison,TAS,1922-12-16,16,12,1922,No,Defeated,NA,1925-11-14,1925,11,14,NA
okeefefrank1969,Paterson,NSW,1969-10-25,25,10,1969,No,Retired,NA,1984-10-26,84,10,26,NA
okeefeneil1984,Burke,VIC,1984-12-01,1,12,1984,No,Retired,NA,2001-10-08,2001,10,8,NA
omalleyking1901,Tasmania,TAS,1901-03-29,29,3,1901,No,Until elected for Darwin,1,1903-12-16,1903,12,16,NA
omalleyking1901,Darwin,TAS,1903-12-16,16,12,1903,No,Defeated,NA,1917-05-05,1917,5,5,Name of Darwin electorate changed to Braddon by resolution of Parliament following the redistribution of electoral boundaries 1955.
oneilclare2013,Hotham,VIC,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
oneillloyd1983,Grey,SA,1983-03-05,5,3,1983,No,Retired,NA,1993-02-08,1993,2,8,NA
oneilldeborah2010,Robertson,NSW,2010-08-21,21,8,2010,No,Defeated,NA,2013-09-07,2013,9,7,NA
otoolecathy2016,Herbert,QLD,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
oakeshottrobert2008,Lyne,NSW,2008-09-06,6,9,2008,Yes,Retired,NA,2013-08-05,2013,8,5,NA
oldmeadowmaxwell1972,Holt,VIC,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,1975,12,13,NA
olleyfrank1972,Hume,NSW,1972-12-02,2,12,1972,No,Defeated,NA,1974-05-18,1974,5,18,NA
oppermanhubert1949,Corio,VIC,1949-12-10,10,12,1949,No,Resigned,NA,1967-06-10,1967,6,10,NA
orchardrichard1913,Nepean,NSW,1913-05-31,31,5,1913,No,Retired,NA,1919-11-03,1919,11,3,NA
organmichael2002,Cunningham,NSW,2002-10-19,19,10,2002,Yes,Defeated,NA,2004-10-09,2004,10,9,NA
osbornefrederick1949,Evans,NSW,1949-12-10,10,12,1949,No,Defeated,NA,1961-12-09,1961,12,9,NA
owensjulie2004,Parramatta,NSW,2004-10-09,9,10,2004,No,NA,NA,NA,NA,NA,NA,NA
ozannealfred1910,Corio,VIC,1910-04-13,13,4,1910,No,Defeated,NA,1913-05-31,1913,5,31,NA
ozannealfred1910,Corio,VIC,1914-09-05,5,9,1914,No,Defeated,NA,1917-05-05,1917,5,5,NA
pageearle1919,Cowper,NSW,1919-12-13,13,12,1919,No,Defeated,NA,1961-12-09,1961,12,9,NA
pagejames1901,Maranoa,QLD,1901-03-30,30,3,1901,No,Died,NA,1921-06-03,1921,6,3,NA
palmeralbert1906,Echuca,VIC,1906-12-12,12,12,1906,No,Voided,NA,1907-06-10,1907,6,10,NA
palmeralbert1906,Echuca,VIC,1907-07-10,10,7,1907,Yes,Died,NA,1919-08-14,1919,8,14,NA
palmerclive2013,Fairfax,QLD,2013-09-07,7,9,2013,No,Retired,NA,2016-05-09,2016,5,9,NA
parkemelissa2007,Fremantle,WA,2007-11-24,24,11,2007,No,Retired,NA,2016-05-09,2016,5,9,NA
parkhillrobert1927,Warringah,NSW,1927-05-21,21,5,1927,Yes,Defeated,NA,1937-10-23,1937,10,23,NA
parsonswalter1925,Angas,SA,1925-11-14,14,11,1925,No,Defeated,NA,1929-10-12,1929,10,12,NA
pasinantony2013,Barker,SA,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
patersonalexander1901,Capricornia,QLD,1901-03-30,30,3,1901,No,Retired,NA,1903-11-23,1903,11,23,NA
patersonthomas1922,Gippsland,VIC,1922-12-16,16,12,1922,No,Retired,NA,1943-07-07,1943,7,7,NA
pattenrobert1913,Hume,NSW,1913-05-31,31,5,1913,No,Retired,NA,1917-03-26,1917,3,26,NA
pattersonrex1966,Dawson,QLD,1966-02-26,26,2,1966,Yes,Defeated,NA,1975-12-13,1975,12,13,NA
peacockandrew1966,Kooyong,VIC,1966-04-02,2,4,1966,Yes,Resigned,NA,1994-09-17,1994,9,17,NA
pearcechristopher2001,Aston,VIC,2001-07-14,14,7,2001,Yes,Retired,NA,2010-07-19,2010,7,19,NA
pearcehenry1949,Capricornia,QLD,1949-12-10,10,12,1949,No,Defeated,NA,1961-12-09,1961,12,9,NA
pearsallthomas1966,Franklin,TAS,1966-11-26,26,11,1966,No,Defeated,NA,1969-10-25,1969,10,25,NA
perkinsjohn1926,Eden-Monaro,NSW,1926-03-06,6,3,1926,Yes,Defeated,NA,1929-10-12,1929,10,12,NA
perkinsjohn1926,Eden-Monaro,NSW,1931-12-19,19,12,1931,No,Defeated,NA,1943-08-21,1943,8,21,NA
perrettgraham2007,Moreton,QLD,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
petersedward1949,Burke,VIC,1949-12-10,10,12,1949,No,Until elected for Scullin,1,1955-12-10,1955,12,10,NA
petersedward1949,Scullin,VIC,1955-12-10,10,12,1955,No,Retired,NA,1969-09-29,1969,9,29,NA
pettittjohn1963,Hume,NSW,1963-11-30,30,11,1963,No,Defeated,NA,1972-12-02,1972,12,2,NA
phillipspharez1901,Wimmera,VIC,1901-03-29,29,3,1901,No,Retired,NA,1906-11-05,1906,11,5,NA
piessefrederick1901,Tasmania,TAS,1901-03-29,29,3,1901,No,Died,NA,1902-03-06,1902,3,6,NA
pigotthenry1913,Calare,NSW,1913-05-31,31,5,1913,No,Defeated,NA,1919-12-13,1919,12,13,NA
pittkeith2013,Hinkler,QLD,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
pittardalan1949,Ballaarat,VIC,1949-12-10,10,12,1949,No,Defeated,NA,1951-04-28,1951,4,28,Ballarat from federal redistribution 1977
plibersektanya1998,Sydney,NSW,1998-10-03,3,10,1998,No,NA,NA,NA,NA,NA,NA,NA
pollardreginald1937,Ballaarat,VIC,1937-10-23,23,10,1937,No,Until elected for Lalor,1,1949-12-10,1949,12,10,Ballarat from federal redistribution 1977
pollardreginald1937,Lalor,VIC,1949-12-10,10,12,1949,No,Defeated,NA,1966-11-26,1966,11,26,NA
portercharles2013,Pearce,WA,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
porterjames1975,Barker,SA,1975-12-13,13,12,1975,No,Retired,NA,1990-02-19,1990,2,19,NA
poyntonalexander1901,South Australia,SA,1901-03-30,30,3,1901,No,Until elected for Grey,1,1903-12-16,1903,12,16,NA
poyntonalexander1901,Grey,SA,1903-12-16,16,12,1903,No,Defeated,NA,1922-12-16,1922,12,16,NA
prattmichael1988,Adelaide,SA,1988-02-06,6,2,1988,Yes,Defeated,NA,1990-03-24,1990,3,24,NA
prattenfrederick1928,Martin,NSW,1928-06-16,16,6,1928,Yes,Defeated,NA,1929-10-12,1929,10,12,NA
prattenherbert1921,Parramatta,NSW,1921-12-10,10,12,1921,Yes,Until elected for Martin,1,1922-12-16,1922,12,16,NA
prattenherbert1921,Martin,NSW,1922-12-16,16,12,1922,No,Died,NA,1928-05-07,1928,5,7,NA
prenticejane2010,Ryan,QLD,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
pricearchibald1941,Boothby,SA,1941-05-24,24,5,1941,Yes,Defeated,NA,1943-08-21,1943,8,21,NA
pricejohn1928,Boothby,SA,1928-11-17,17,11,1928,No,Died,NA,1941-04-23,1941,4,23,NA
priceleo1984,Chifley,NSW,1984-12-01,1,12,1984,No,Retired,NA,2010-07-19,2010,7,19,NA
pricemelissa2013,Durack,WA,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
prossergeoffrey1987,Forrest,WA,1987-07-11,11,7,1987,No,Retired,NA,2007-10-17,2007,10,17,NA
prowsejohn1919,Swan,WA,1919-12-13,13,12,1919,No,Until elected for Forrest,1,1922-12-16,1922,12,16,NA
prowsejohn1919,Forrest,WA,1922-12-16,16,12,1922,No,Defeated,NA,1943-08-21,1943,8,21,NA
punchgary1983,Barton,NSW,1983-03-05,5,3,1983,No,Retired,NA,1996-01-29,1996,1,29,NA
pynechristopher1993,Sturt,SA,1993-03-13,13,3,1993,No,NA,NA,NA,NA,NA,NA,NA
quickharry1993,Franklin,TAS,1993-03-13,13,3,1993,No,Retired,NA,2007-10-17,2007,10,17,NA
quickjohn1901,Bendigo,VIC,1901-03-29,29,3,1901,No,Defeated,NA,1913-05-31,1913,5,31,NA
ragusebrett2007,Forde,QLD,2007-11-24,24,11,2007,No,Defeated,NA,2010-08-21,2010,8,21,NA
ramseyrowan2007,Grey,SA,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
randalldonald1996,Swan,WA,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
randalldonald1996,Canning,WA,2001-11-10,10,11,2001,No,Died,NA,2015-07-21,2015,7,21,NA
rankingeorge1937,Bendigo,VIC,1937-10-23,23,10,1937,No,Retired,NA,1949-10-31,1949,10,31,NA
reakerry2007,Bonner,QLD,2007-11-24,24,11,2007,No,Defeated,NA,2010-08-21,2010,8,21,NA
reevesjohn1983,Northern Territory,NT,1983-03-05,5,3,1983,No,Defeated,NA,1984-12-01,1984,12,1,NA
reidgeorge1901,East Sydney,NSW,1901-03-29,29,3,1901,No,Resigned,NA,1903-08-18,1903,8,18,NA
reidgeorge1901,East Sydney,NSW,1903-09-04,4,9,1903,Yes,Resigned,NA,1909-12-24,1909,12,24,NA
reidleonard1969,Holt,VIC,1969-10-25,25,10,1969,No,Defeated,NA,1972-12-02,1972,12,2,NA
reidnicholas1990,Bendigo,VIC,1990-03-24,24,3,1990,No,Retired,NA,1998-08-31,1998,8,31,NA
reithpeter1982,Flinders,VIC,1982-12-04,4,12,1982,Yes,Defeated,NA,1983-03-05,1983,3,5,NA
reithpeter1982,Flinders,VIC,1984-12-01,1,12,1984,No,Retired,NA,2001-10-08,2001,10,8,NA
reynoldsleonard1958,Barton,NSW,1958-11-22,22,11,1958,No,Defeated,NA,1966-11-26,1966,11,26,NA
reynoldsleonard1958,Barton,NSW,1969-10-25,25,10,1969,No,Retired,NA,1975-11-11,1975,11,11,NA
richardsonkym2004,Kingston,SA,2004-10-09,9,10,2004,No,Defeated,NA,2007-11-24,2007,11,24,NA
richardsonpeter1975,Tangney,WA,1975-12-13,13,12,1975,No,Retired,NA,1977-11-10,1977,11,10,NA
riggalljohn1990,McMillan,VIC,1990-03-24,24,3,1990,No,Defeated,NA,1993-03-13,1993,3,13,NA
rileyedward1910,South Sydney,NSW,1910-04-13,13,4,1910,No,Defeated,NA,1931-12-19,1931,12,19,NA
rileyedwardcharles1922,Cook,NSW,1922-12-16,16,12,1922,No,Defeated,NA,1934-09-15,1934,9,15,NA
riordandavid1929,Kennedy,QLD,1929-10-12,12,10,1929,No,Died,NA,1936-10-15,1936,10,15,NA
riordanjoseph1972,Phillip,NSW,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,1975,12,13,NA
riordanwilliam1936,Kennedy,QLD,1936-12-12,12,12,1936,Yes,Retired,NA,1966-10-31,1966,10,31,NA
ripollbernard1998,Oxley,QLD,1998-10-03,3,10,1998,No,Retired,NA,2016-05-09,2016,5,9,NA
rishworthamanda2007,Kingston,SA,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
robbandrew2004,Goldstein,VIC,2004-10-09,9,10,2004,No,Retired,NA,2016-05-09,2016,5,9,NA
robertstuart2007,Fadden,QLD,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
robertonhugh1949,Riverina,NSW,1949-12-10,10,12,1949,No,Resigned,NA,1965-01-21,1965,1,21,NA
robertsernest1908,Adelaide,SA,1908-06-13,13,6,1908,Yes,Died,NA,1913-12-02,1913,12,2,NA
robinsonarthur1903,Wannon,VIC,1903-12-16,16,12,1903,No,Defeated,NA,1906-12-12,1906,12,12,NA
robinsoneric1972,McPherson,QLD,1972-12-02,2,12,1972,No,Died,NA,1981-01-07,1981,1,7,NA
robinsonian1963,Cowper,NSW,1963-11-30,30,11,1963,No,Until elected for Page,1,1984-12-01,1984,12,1,NA
robinsonian1963,Page,NSW,1984-12-01,1,12,1984,No,Defeated,NA,1990-03-24,1990,3,24,NA
rocherallan1981,Curtin,WA,1981-02-21,21,2,1981,Yes,Defeated,NA,1998-10-03,1998,10,3,NA
rodgersarthur1913,Wannon,VIC,1913-05-31,31,5,1913,No,Defeated,NA,1922-12-16,1922,12,16,NA
rodgersarthur1913,Wannon,VIC,1925-11-14,14,11,1925,No,Defeated,NA,1929-10-12,1929,10,12,NA
ronaldjames1901,Southern Melbourne,VIC,1901-03-29,29,3,1901,No,Defeated,NA,1906-12-12,1906,12,12,NA
ronaldsonmichael1990,Ballarat,VIC,1990-03-24,24,3,1990,No,Retired,NA,2001-10-08,2001,10,8,Ballaarat until federal redistribution 1977
rosevearjohn1931,Dalley,NSW,1931-12-19,19,12,1931,No,Died,NA,1953-03-21,1953,3,21,NA
rowealbert1929,Parramatta,NSW,1929-10-12,12,10,1929,No,Defeated,NA,1931-12-19,1931,12,19,NA
rowlandmichelle2010,Greenway,NSW,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
roxonnicola1998,Gellibrand,VIC,1998-10-03,3,10,1998,No,Retired,NA,2013-08-05,2013,8,5,NA
roywyatt2010,Longman,QLD,2010-08-21,21,8,2010,No,Defeated,NA,2016-07-02,2016,7,2,NA
ruddkevin1998,Griffith,QLD,1998-10-03,3,10,1998,No,Resigned,NA,2013-11-22,2013,11,22,NA
ruddockphilip1973,Parramatta,NSW,1973-09-22,22,9,1973,Yes,Until elected for Dundas,1,1977-12-10,1977,12,10,NA
ruddockphilip1973,Dundas,NSW,1977-12-10,10,12,1977,No,Until elected for Berowra,1,1993-03-13,1993,3,13,NA
ruddockphilip1973,Berowra,NSW,1993-03-13,13,3,1993,No,Retired,NA,2016-05-09,2016,5,9,NA
russellcharles1949,Maranoa,QLD,1949-12-10,10,12,1949,No,Defeated,NA,1951-04-28,1951,4,28,NA
russelledgar1943,Grey,SA,1943-08-21,21,8,1943,No,Died,NA,1963-03-31,1963,3,31,NA
ryanjoanne2013,Lalor,VIC,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
ryanrupert1940,Flinders,VIC,1940-09-21,21,9,1940,No,Died,NA,1952-08-26,1952,8,26,NA
ryanthomas1919,West Sydney,NSW,1919-12-13,13,12,1919,No,Died,NA,1921-08-01,1921,8,1,NA
ryriegranville1911,North Sydney,NSW,1911-03-11,11,3,1911,Yes,Until elected for Warringah,1,1922-12-16,1922,12,16,NA
ryriegranville1911,Warringah,NSW,1922-12-16,16,12,1922,No,Resigned,NA,1927-04-13,1927,4,13,NA
saffinjanelle2007,Page,NSW,2007-11-24,24,11,2007,No,Defeated,NA,2013-09-07,2013,9,7,NA
sainsburymurray1975,Eden-Monaro,NSW,1975-12-13,13,12,1975,No,Defeated,NA,1983-03-05,1983,3,5,NA
stclairstuart1998,New England,NSW,1998-10-03,3,10,1998,No,Defeated,NA,2001-11-10,2001,11,10,NA
stjohnedward1966,Warringah,NSW,1966-11-26,26,11,1966,No,Defeated,NA,1969-10-25,1969,10,25,NA
salmoncharles1901,Laanecoorie,VIC,1901-03-29,29,3,1901,No,Retired,NA,1913-04-23,1913,4,23,NA
salmoncharles1901,Grampians,VIC,1915-02-20,20,2,1915,Yes,Died,NA,1917-09-15,1917,9,15,NA
