sitting,topic,gov,median,upper,lower
5,1,1,-1.5030555242383274,-1.338520544197043,-1.6773099394316124
5,2,1,-1.2866188519122075,-1.0719564454582502,-1.5199486584181074
5,3,1,-1.1474815627366781,-0.9975436469325635,-1.3217449216102453
5,4,1,-1.7466067749397742,-1.5678485540538862,-1.937443474601443
5,5,1,-1.7013767359195648,-1.529091444210387,-1.880094417200688
5,6,1,-1.4548314284975468,-1.270975571960783,-1.669470425920631
5,7,1,-0.9101665700222006,-0.7068560524589071,-1.1494278089990637
5,8,1,-1.2817169585419392,-0.9880570446992015,-1.6412827104551067
5,9,1,-1.5993589544153286,-1.3506661583071424,-1.8379981521928
5,10,1,-1.2834344741403658,-0.9722399885701912,-1.6285991640567778
5,11,1,-1.7125052991426388,-1.5335582763810232,-1.9535330943262896
5,12,1,-1.3916075151348846,-1.1142426238879173,-1.698211036039984
5,13,1,-1.873379595674863,-1.6778030694373856,-2.0482897368164283
5,14,1,-2.310897822295375,-2.103389257289907,-2.481759801992893
5,15,1,-1.4500250180244463,-1.252659272002768,-1.6372919449575287
5,16,1,-0.703849916266029,-0.5492089602426424,-0.8709618268821486
5,17,1,-2.2601807368968583,-2.0738270825437795,-2.445604106336649
5,18,1,-1.3697287548645631,-1.0310367229443533,-1.6508742805088916
5,19,1,-1.5666184748288163,-1.3896282531498318,-1.7906643668731086
5,20,1,-1.0565365903766868,-0.7783403435357942,-1.2884889546359597
5,21,1,-2.123479927272477,-1.958392087456654,-2.3201914953911853
5,22,1,-1.9658098257008727,-1.7760149455398255,-2.117355316631611
5,23,1,-2.0990266260988686,-1.9205239796588314,-2.280647570590634
5,24,1,-2.348107327368455,-2.147457807111059,-2.5418858725003113
5,25,1,-0.5685869225229401,-0.25898049947879126,-0.9027000785842545
5,26,1,-2.02921979974517,-1.8509735721787108,-2.2059100061199746
5,27,1,-1.1826506918529662,-0.9198478322006053,-1.4420720788241705
5,28,1,1.3980808945969105,1.5915257303972807,1.184258449884247
5,29,1,-1.8776647929842438,-1.696348959240393,-2.0610020855375066
5,30,1,-1.9107639425910703,-1.7456253812579732,-2.113075103688431
5,31,1,-1.5457914535127264,-1.3094627672530867,-1.8050385168046639
5,32,1,-1.4522990180022202,-1.2415981138188747,-1.6652494732308063
5,33,1,-2.330056356887212,-2.1412220197914076,-2.523936701870762
5,34,1,-1.4897782356597289,-1.2588743712064263,-1.8006226940512982
5,35,1,-2.162671165790836,-1.9723823473760667,-2.349791744274641
5,36,1,-2.1636335640487934,-1.9637801097202794,-2.329004969567849
5,37,1,-1.769757502937583,-1.598683333610137,-1.9522548035899878
5,38,1,-2.2882840494992878,-2.1106420217732604,-2.4695866462911362
5,39,1,-2.4374245221130892,-2.2584165569043257,-2.637597428144525
5,40,1,-0.7724078409824389,-0.4585393875353898,-1.103752978012819
6,1,1,-1.5437379577450607,-1.3533962527702004,-1.7328963043356767
6,2,1,-1.4098017421069315,-1.1905141540004842,-1.6495750130593798
6,3,1,-1.1991679428052873,-1.0459915039088439,-1.386944083796132
6,4,1,-1.7707197683500144,-1.5861147152690167,-1.9541813029076838
6,5,1,-1.7362817797741479,-1.552761384836136,-1.8974397921329336
6,6,1,-1.351302385277059,-1.141379323101189,-1.5748510492028474
6,7,1,-0.8228009114905803,-0.5223683102577441,-1.037817389313538
6,8,1,-1.267992536069169,-0.9480706247956252,-1.6226974698754126
6,9,1,-1.5701974047951035,-1.3094128234534175,-1.8097935343338158
6,10,1,-1.5879973318876526,-1.277210576057458,-1.9097525649261697
6,11,1,-1.7629256634043478,-1.5750077930632072,-1.987448381561123
